area,topic,servicename,foruser,deptname,promiseday,wscs,ckcs,starprorepty
海沧区,证件办理,动物诊疗许可证申请设立,"个人,企业,事业单位,行政机关,其他组织",海沧区农林水利局,6个工作日,,1.0,4
海沧区,证件办理,办理流动人口婚育证明,个人,东孚街道便民服务中心凤山服务站,0个工作日,,1.0,4
思明区,其他,思明区就业困难人员就业补贴,个人,思明区中华街道霞溪社区,0个工作日,1.0,1.0,4
海沧区,社会保障,医疗救助,个人,东孚街道便民服务中心寨后服务站,5个工作日,,1.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,4
思明区,其他,困难残疾人危房修缮（改造）及无障碍进家庭,个人,思明区中华街道霞溪社区,10个工作日,1.0,1.0,4
海沧区,社会保障,海沧区残疾儿童康复护理补助申请,个人,嵩屿街道便民服务中心海林服务站,10个工作日,,2.0,3
海沧区,证件办理,办理流动人口婚育证明,个人,东孚街道便民服务中心贞岱服务站,0个工作日,,1.0,4
思明区,其他,重度残疾人护理补贴初审,个人,思明区中华街道霞溪社区,8个工作日,1.0,1.0,4
海沧区,社会保障,城乡低保边缘户办理,个人,东孚街道便民服务中心东瑶服务站,10个工作日,,2.0,3
海沧区,证件办理,生产建设项目水土保持方案登记表备案,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",海沧区农林水利局,0个工作日,,1.0,4
思明区,其他,受理安康医疗救助（非“一站式”）申请,个人,思明区莲前街道金鸡亭社区,21个工作日,2.0,2.0,3
海沧区,社会保障,外地参保人员医疗异地认证,个人,东孚街道便民服务中心东瑶服务站,0个工作日,,2.0,3
海沧区,证件办理,取水许可证核发,"个人,企业,事业单位,行政机关,其他组织",海沧区农林水利局,6个工作日,,1.0,4
思明区,其他,低收入家庭认定,个人,思明区中华街道仁安社区,10个工作日,2.0,2.0,3
海沧区,社会保障,申请自然灾害救助,个人,东孚街道便民服务中心东瑶服务站,7个工作日,,1.0,4
海沧区,证件办理,流动人口婚育证明查验,个人,东孚街道便民服务中心凤山服务站,0个工作日,,1.0,4
思明区,其他,普通高考社会考生报名表思想品德考核,个人,思明区中华街道仁安社区,0个工作日,1.0,1.0,4
海沧区,社会保障,厦门市残疾儿童抢救性康复补助申请,个人,海沧街道便民服务中心青礁服务站,16个工作日,,2.0,3
海沧区,证件办理,办理流动人口婚育证明,个人,嵩屿街道便民服务中心石塘服务站,0个工作日,,1.0,4
思明区,其他,思明区困难残疾人帮扶“快车道”申请,个人,思明区中华街道仁安社区,5个工作日,1.0,1.0,4
海沧区,社会保障,殡仪服务受理、发放服务资料、签订《文明办丧承诺书》,个人,海沧街道便民服务中心青礁服务站,0个工作日,,1.0,4
海沧区,证件办理,流动人口婚育证明查验,个人,海沧街道便民服务中心后井服务站,0个工作日,,1.0,4
思明区,其他,重度残疾人护理补贴初审,个人,思明区中华街道仁安社区,8个工作日,1.0,1.0,4
海沧区,社会保障,申请城镇三无人员办理,个人,海沧街道便民服务中心青礁服务站,10个工作日,,2.0,3
海沧区,证件办理,办理流动人口婚育证明,个人,海沧街道便民服务中心囷瑶服务站,0个工作日,,1.0,4
思明区,其他,就业困难人员认定,个人,思明区莲前街道莲顺社区,25个工作日,2.0,2.0,3
海沧区,社会保障,城乡低保边缘户办理,个人,东孚街道便民服务中心后柯服务站,10个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,海沧街道便民服务中心囷瑶服务站,0个工作日,,1.0,4
思明区,其他,自主创业奖励申办,个人,思明区莲前街道莲顺社区,0个,2.0,1.0,4
海沧区,社会保障,最低生活保障证办理,个人,东孚街道便民服务中心后柯服务站,0个工作日,,1.0,4
海沧区,证件办理,办理流动人口婚育证明,个人,海沧街道便民服务中心海沧农场服务站,0个工作日,,1.0,4
思明区,其他,进城务工人员随迁子女申请就读思明区小学一年级积分入学相关信息登记,个人,思明区中华街道镇海社区,0个工作日,1.0,1.0,4
海沧区,社会保障,精神残疾人员住院治疗减免申请,个人,嵩屿街道便民服务中心海虹服务站,0个工作日,,1.0,4
海沧区,证件办理,流动人口婚育证明查验,个人,东孚街道便民服务中心鼎美服务站,0个工作日,,1.0,4
思明区,其他,低收入家庭认定,个人,思明区中华街道中山社区,10个工作日,2.0,2.0,3
海沧区,社会保障,城乡低保办理,个人,嵩屿街道便民服务中心海虹服务站,10个工作日,,2.0,3
海沧区,证件办理,办理流动人口婚育证明,个人,海沧街道便民服务中心海沧服务站,0个工作日,,1.0,4
思明区,其他,困难家庭临时救助,个人,思明区中华街道中山社区,0个工作日,1.0,1.0,3
海沧区,社会保障,申请城镇三无人员办理,个人,海沧街道便民服务中心后井服务站,10个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,海沧街道便民服务中心海沧服务站,0个工作日,,1.0,4
思明区,其他,小额担保贷款申请（个人，劳动密集型小企业）,个人,思明区中华街道霞溪社区,0个工作日,2.0,2.0,3
海沧区,社会保障,孤儿基本生活费补助办理,个人,嵩屿街道便民服务中心海翔服务站,10个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,东孚街道便民服务中心山边服务站,0个工作日,,1.0,4
思明区,其他,思明区低保人员就业奖励,个人,思明区莲前街道莲云社区,0个工作日,2.0,1.0,4
海沧区,社会保障,厦门市残疾人和困难残疾人家庭子女就学补助申请,个人,东孚街道便民服务中心东瑶服务站,16个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,东孚街道便民服务中心寨后服务站,0个工作日,,1.0,4
思明区,其他,就业困难人员认定,个人,思明区莲前街道莲云社区,25个工作日,2.0,2.0,3
海沧区,社会保障,海沧区残疾人辅助器具配发申请,个人,东孚街道便民服务中心东瑶服务站,16个工作日,,2.0,3
海沧区,证件办理,办理流动人口婚育证明,个人,嵩屿街道便民服务中心鳌冠服务站,0个工作日,,1.0,4
思明区,其他,办理流动人口婚育证明,个人,思明区中华街道文安社区,0个工作日,1.0,1.0,4
思明区,其他,计划生育特殊家庭收养领养补助审核、发放,个人,思明区莲前街道莲顺社区,25个工作日,1.0,1.0,4
海沧区,社会保障,申请生态葬补助资格,个人,海沧街道便民服务中心青礁服务站,0个工作日,,1.0,4
海沧区,证件办理,流动人口婚育证明查验,个人,东孚街道便民服务中心洪塘服务站,0个工作日,,1.0,4
思明区,其他,残疾人个体工商户两险补助申请,个人,思明区莲前街道莲顺社区,60个自然日,2.0,1.0,4
海沧区,社会保障,申请丧葬补助金,个人,海沧街道便民服务中心青礁服务站,0个工作日,,1.0,4
海沧区,证件办理,流动人口婚育证明查验,个人,海沧街道便民服务中心海沧农场服务站,0个工作日,,1.0,4
思明区,其他,进城务工人员随迁子女申请就读思明区小学一年级积分入学相关信息登记,个人,思明区莲前街道莲顺社区,0个工作日,1.0,1.0,4
海沧区,社会保障,海沧区残疾儿童康复护理补助申请,个人,海沧街道便民服务中心青礁服务站,10个工作日,,2.0,3
海沧区,证件办理,办理流动人口婚育证明,个人,东孚街道便民服务中心寨后服务站,0个工作日,,1.0,4
思明区,其他,扶残助学材料的初审,个人,思明区中华街道镇海社区,30个工作日,1.0,1.0,3
海沧区,社会保障,厦门市白内障患者复明手术救助申请,个人,海沧街道便民服务中心青礁服务站,0个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,嵩屿街道便民服务中心海达服务站,0个工作日,,1.0,4
思明区,其他,一户多残低保和低收入家庭生活补助,个人,思明区中华街道镇海社区,3个工作日,1.0,1.0,3
海沧区,社会保障,基本医疗保险参保人员自付医疗费困难补助办理,个人,嵩屿街道便民服务中心东屿服务站,25个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,嵩屿街道便民服务中心石塘服务站,0个工作日,,1.0,4
思明区,其他,普通高考社会考生报名表思想品德考核,个人,思明区中华街道镇海社区,0个工作日,1.0,1.0,4
海沧区,社会保障,未安置就业上山下乡基本养老保险参保办理,个人,嵩屿街道便民服务中心东屿服务站,8个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,东孚街道便民服务中心后柯服务站,0个工作日,,1.0,4
思明区,其他,受理安康助学申请,个人,思明区中华街道中山社区,10个工作日,2.0,1.0,4
海沧区,社会保障,外地参保人员医疗异地认证,个人,海沧街道便民服务中心海沧农场服务站,0个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,嵩屿街道便民服务中心海林服务站,0个工作日,,1.0,4
思明区,其他,一户多残低保和低收入家庭生活补助,个人,思明区中华街道中山社区,3个工作日,1.0,1.0,3
海沧区,社会保障,殡仪服务受理、发放服务资料、签订《文明办丧承诺书》,个人,东孚街道便民服务中心后柯服务站,0个工作日,,1.0,4
海沧区,证件办理,办理流动人口婚育证明,个人,海沧街道便民服务中心古楼农场服务站,0个工作日,,1.0,4
思明区,其他,扶持残疾人自主创业补贴材料的初审,个人,思明区中华街道中山社区,20个工作日,1.0,1.0,4
海沧区,社会保障,厦门市残疾儿童抢救性康复补助申请,个人,嵩屿街道便民服务中心海虹服务站,16个工作日,,2.0,3
海沧区,证件办理,办理流动人口婚育证明,个人,海沧街道便民服务中心海兴服务站,0个工作日,,1.0,4
思明区,其他,残疾人社区康复治疗服务及辅助用具配发,个人,思明区中华街道中山社区,5个工作日,1.0,1.0,4
海沧区,社会保障,申请自然灾害救助,个人,嵩屿街道便民服务中心海虹服务站,7个工作日,,1.0,4
海沧区,证件办理,办理流动人口婚育证明,个人,东孚街道便民服务中心过坂服务站,0个工作日,,1.0,4
思明区,其他,创业场地补贴申请,个人,思明区莲前街道莲云社区,0个,2.0,1.0,4
海沧区,旅游观光,区级社会团体成立登记,"个人,企业,事业单位,民办非企业单位,社团组织,其他组织",海沧区民政局,7个工作日,1.0,1.0,4
海沧区,社会保障,殡仪服务受理、发放服务资料、签订《文明办丧承诺书》,个人,嵩屿街道便民服务中心海虹服务站,0个工作日,,1.0,4
海沧区,证件办理,办理流动人口婚育证明,个人,东孚街道便民服务中心东瑶服务站,0个工作日,,1.0,4
思明区,其他,困难家庭临时救助的审核和发放,个人,思明区莲前街道莲云社区,8个工作日,2.0,1.0,4
海沧区,社会保障,临时救助（“救急难”救助审批工作）,个人,嵩屿街道便民服务中心海虹服务站,4个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,东孚街道便民服务中心过坂服务站,0个工作日,,1.0,4
思明区,其他,困难家庭临时救助的审核和发放,个人,思明区莲前街道前埔北社区,8个工作日,2.0,1.0,4
海沧区,社会保障,城乡低保办理,个人,嵩屿街道便民服务中心海达服务站,10个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,海沧街道便民服务中心古楼农场服务站,0个工作日,,1.0,4
思明区,其他,就业援助对象登记办理,个人,思明区中华街道文安社区,0个工作日,1.0,1.0,4
海沧区,社会保障,申领《困难家庭救助证》,个人,嵩屿街道便民服务中心海达服务站,5个工作日,,2.0,3
海沧区,证件办理,办理流动人口婚育证明,个人,嵩屿街道便民服务中心海林服务站,0个工作日,,1.0,4
海沧区,证件办理,办理流动人口婚育证明,个人,嵩屿街道便民服务中心海达服务站,0个工作日,,1.0,4
思明区,其他,扶残助学材料的初审,个人,思明区中华街道文安社区,30个工作日,1.0,1.0,3
海沧区,社会保障,城乡居民养老保险参保办理,个人,海沧街道便民服务中心渐美服务站,0个工作日,,2.0,3
海沧区,证件办理,流动人口婚育证明查验,个人,海沧街道便民服务中心渐美服务站,0个工作日,,1.0,4
思明区,其他,办理流动人口婚育情况证明,个人,思明区莲前街道莲顺社区,3个工作日,1.0,1.0,4
海沧区,社会保障,精神残疾人员住院治疗减免申请,个人,海沧街道便民服务中心渐美服务站,0个工作日,,1.0,4
海沧区,证件办理,办理流动人口婚育证明,个人,嵩屿街道便民服务中心未来海岸服务站,0个工作日,,1.0,4
