area,topic,servicename,foruser,deptname,promiseday,ckcs,wscs,starprorepty
思明区,社会保障,用人单位招用应届职业院校或高校毕业生社会保险补贴,企业,思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,社会保障,退休人员社会化管理服务,"个人,企业",厦门市思明区企业离退休人员社会化管理中心,0个工作日,1.0,1.0,4
思明区,社会保障,用人单位招用本市农村劳动力社会保险差额补助,企业,思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,社会保障,用人单位招用就业困难人员社会保险补贴,企业,思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,社会保障,失业保险支持企业稳定岗位补贴,企业,厦门市思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,社会保障,随军配偶部队养老保险关系转入,"个人,企业",厦门市思明区人力资源和社会保障局,5个工作日,1.0,1.0,4
思明区,社会保障,申请参保人员自付医疗费困难补助,其他组织,厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,3
思明区,社会保障,参保人员退休资格核定,"个人,企业",厦门市思明区人力资源和社会保障局,12个工作日,1.0,1.0,3
思明区,社会保障,退休人员医保在职转退休,"个人,企业,事业单位,行政机关,其他组织",厦门市思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,社会保障,外籍或台港澳人员离境退付个人账户基金,个人,厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,社会保障,出国出境定居退付个人账户基金,个人,厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,社会保障,本市社会保险关系转出,个人,厦门市思明区人力资源和社会保障局,5个工作日,1.0,1.0,4
思明区,社会保障,灵活就业人员社保补贴,个人,思明区人力资源和社会保障局,0个工作日,1.0,,4
思明区,社会保障,参保人员退休待遇标准核定,"个人,企业,事业单位,行政机关,其他组织",厦门市思明区人力资源和社会保障局,0个工作日,1.0,1.0,3
思明区,社会保障,职业技能鉴定机构延续审批,"企业,事业单位",厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,社会保障,集体合同审查,企业,思明区人力资源和社会保障局,5个工作日,1.0,2.0,4
思明区,社会保障,用人单位经济性裁员报告备案,企业,思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,社会保障,用人单位劳动用工备案,"企业,事业单位",厦门市思明区人力资源和社会保障局,1个工作日,0.0,,5
思明区,社会保障,职业技能鉴定机构设立审批,"企业,事业单位",厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,社会保障,举办劳动力交流洽谈会审批,"企业,事业单位",厦门市思明区人力资源和社会保障局,3个工作日,1.0,1.0,4
思明区,社会保障,职业技能鉴定机构变更审批,"企业,事业单位",厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,社会保障,用人单位执行最低工资标准备案,企业,思明区人力资源和社会保障局,5个工作日,1.0,1.0,4
思明区,社会保障,就业失业登记,"企业,事业单位",厦门市思明区人力资源和社会保障局,1个工作日,0.0,,5
思明区,社会保障,迁入（调入）人员超龄补缴,个人,厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,社会保障,补缴2004年5月前社会保险费,个人,厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,社会保障,核发《未成年工登记证》,企业,思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,社会保障,个人户籍资料查询,"个人,企业,事业单位,行政机关,社团组织",厦门市思明分局,0个工作日,1.0,1.0,3
思明区,人力资源,人事代理立户登记,企业,厦门市思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,人力资源,小额担保贷款申请（个人，劳动密集型小企业）,企业,思明区厦港街道,10个工作日,1.0,2.0,4
思明区,人力资源,民办职业资格培训、职业技能培训学校学生学籍和教学管理制度备案,其他组织,厦门市思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,人力资源,用人单位招用本市农村劳动力社会保险差额补助,企业,思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,人力资源,用人单位招用就业困难人员社会保险补贴,企业,思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,人力资源,职业技能鉴定机构延续审批,"企业,事业单位",厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,人力资源,用人单位劳动用工备案,"企业,事业单位",厦门市思明区人力资源和社会保障局,1个工作日,0.0,,5
思明区,人力资源,职业技能鉴定机构设立审批,"企业,事业单位",厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,人力资源,设立人才中介服务机构及其业务范围审批,"企业,事业单位",厦门市思明区人力资源和社会保障局,10个工作日,1.0,1.0,4
思明区,人力资源,举办劳动力交流洽谈会审批,"企业,事业单位",厦门市思明区人力资源和社会保障局,3个工作日,1.0,1.0,4
思明区,人力资源,职业技能鉴定机构变更审批,"企业,事业单位",厦门市思明区人力资源和社会保障局,7个工作日,1.0,1.0,4
思明区,人力资源,举办人才交流会审批,"企业,事业单位",厦门市思明区人力资源和社会保障局,5个工作日,1.0,1.0,4
思明区,人力资源,就业失业登记,"企业,事业单位",厦门市思明区人力资源和社会保障局,1个工作日,0.0,,5
思明区,人力资源,民办职业资格培训、职业技能培训学校章程修改备案,其他组织,厦门市思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,人力资源,民办职业资格培训、职业技能培训学校招生简章和广告备案,其他组织,厦门市思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,人力资源,用人单位招用厦门生源毕业生社会保险补贴,企业,厦门市思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,人力资源,创业场地补贴申请,企业,思明区厦港街道,9个工作日,1.0,2.0,4
思明区,人力资源,创业带动就业补贴申办,企业,思明区厦港街道,9个工作日,1.0,2.0,4
思明区,人力资源,用人单位招用应届职业院校或高校毕业生社会保险补贴,企业,思明区人力资源和社会保障局,0个工作日,1.0,1.0,4
思明区,安全生产,第三类非药品类易制毒化学品经营备案,企业,思明区安全生产监督管理局,0个工作日,1.0,,4
思明区,安全生产,危险化学品生产经营单位生产安全事故应急预案备案(带储存设施的）,企业,思明区安全生产监督管理局,0个工作日,1.0,1.0,4
思明区,安全生产,危险化学品经营许可证变更,企业,思明区安全生产监督管理局,3个工作日,1.0,1.0,4
思明区,安全生产,危险化学品经营许可证新办证,企业,思明区安全生产监督管理局,10个工作日,2.0,2.0,3
思明区,安全生产,工作场所职业病危害项目申报备案,企业,思明区安全生产监督管理局,1个工作日,1.0,,4
思明区,安全生产,危险化学品重大危险源备案,企业,思明区安全生产监督管理局,1个工作日,1.0,1.0,4
思明区,安全生产,危险化学品经营许可证延期,企业,思明区安全生产监督管理局,10个工作日,2.0,2.0,3
思明区,安全生产,空气化工产品“现场供气”备案,企业,思明区安全生产监督管理局,0个工作日,1.0,1.0,4
思明区,环保绿化,建设项目环境影响报告书许可,"企业,事业单位,行政机关,其他组织",环境保护局思明分局,0个工作日,1.0,2.0,4
思明区,环保绿化,建设项目竣工环境保护设施(固废、噪声)验收许可,"企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",环境保护局思明分局,0个工作日,1.0,2.0,4
思明区,环保绿化,再生资源回收经营者备案,企业,思明区科技和信息化局,0个工作日,1.0,1.0,4
思明区,环保绿化,建设项目环境影响报告表许可,"企业,事业单位,行政机关,其他组织",环境保护局思明分局,0个工作日,1.0,2.0,4
思明区,环保绿化,门（楼）牌编制,"个人,企业,事业单位,行政机关,其他组织",思明区嘉莲街道龙山社区,2个工作日,1.0,1.0,4
思明区,环保绿化,企业环境应急预案备案,"企业,事业单位,行政机关,其他组织",环境保护局思明分局,2个工作日,0.0,0.0,5
思明区,环保绿化,建筑施工禁止时段超标排放噪声、振动许可,"企业,事业单位,行政机关,其他组织",环境保护局思明分局,2个工作日,1.0,2.0,4
思明区,环保绿化,环境影响后评价备案,"企业,事业单位,行政机关,其他组织",环境保护局思明分局,0个工作日,1.0,1.0,4
思明区,环保绿化,辐射安全许可证注销（初审）,"企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",环境保护局思明分局,14个工作日,1.0,2.0,4
思明区,环保绿化,危险废物收集经营许可证核发,"企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",环境保护局思明分局,7个工作日,1.0,2.0,4
思明区,档案文物,县级文物保护单位和一般不可移动文物原址保护审批,"个人,企业,事业单位,行政机关",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,档案文物,县级文物保护单位保护范围内的土地征收(用)审核,"个人,企业,事业单位,行政机关",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,档案文物,县级文物保护单位建设控制地带内建设审核,"个人,企业,事业单位,行政机关",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,档案文物,因工程建设施工、渔业生产需要在水下文物保护区内进行爆破、钻探、挖掘、潜水等作业备案,"个人,企业,其他组织",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,档案文物,文物认定,"个人,企业",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,档案文物,非国有文物收藏单位以及其他单位借用县级国有文物收藏单位馆藏文物（一级除外）审批,"企业,事业单位,行政机关,其他组织",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,档案文物,县级非国有不可移动文物转让、抵押或文物保护单位用途改变备案,"个人,企业",思明区文化体育出版局,7个工作日,1.0,1.0,4
思明区,档案文物,县级文物保护单位和一般不可移动文物修缮审批,"个人,企业,事业单位,行政机关",思明区文化体育出版局,7个工作日,1.0,1.0,4
思明区,文体教育,设立健身气功活动站点审批,"个人,企业",思明区文化体育出版局,7个工作日,1.0,1.0,4
思明区,文体教育,设立健身气功活动站点审批,个人,思明区滨海街道白城社区,7个工作日,1.0,,4
思明区,文体教育,县级文物保护单位保护范围内的土地征收(用)审核,"个人,企业,事业单位,行政机关",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,文体教育,县级文物保护单位和一般不可移动文物原址保护审批,"个人,企业,事业单位,行政机关",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,文体教育,设立健身气功活动站点的初审,"个人,社团组织,其他组织",思明区鼓浪屿街道,7个工作日,2.0,3.0,3
思明区,文体教育,开办部分危险性大、技术要求高的体育经营项目备案（除国家公布的高危险性体育项目外）,"企业,事业单位,民办非企业单位",思明区文化体育出版局,5个工作日,1.0,1.0,4
思明区,文体教育,因特殊情况需要临时占用公共体育设施批准,"个人,企业",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,文体教育,因工程建设施工、渔业生产需要在水下文物保护区内进行爆破、钻探、挖掘、潜水等作业备案,"个人,企业,其他组织",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,文体教育,三级运动员等级审批,"个人,企业",思明区文化体育出版局,10个工作日,1.0,1.0,4
思明区,文体教育,举办健身气功活动批准,"个人,企业,事业单位,行政机关,其他组织",思明区文化体育出版局,7个工作日,0.0,0.0,5
思明区,文体教育,公共体育设施名称、地址、服务项目内容备案,企业,思明区文化体育出版局,0个工作日,0.0,0.0,5
思明区,文体教育,从事出版物零售业务的单位和个人年度核验,"个人,企业",思明区文化体育出版局,0个工作日,1.0,1.0,4
思明区,文体教育,出版物批发、零售单位或者出版单位设立不具备法人资格的发行分支机构备案,企业,思明区文化体育出版局,0个工作日,0.0,0.0,5
