style,section,deliver_t,title,content,reply_c,reply_t
建议,灌口中队,2014/10/31 19:01,灌口镇井城村新铁路桥边土头占道的投诉,前两天井城村新铁路桥边被强拆的那户人家围墙土头至今一直堆在路中间，原本就不宽的村道被土头垃圾占据一个车道仅剩下一个车道，尤其堵的地点还是往灌口方向铁路桥出口的大拐弯处！这边是周遭村民和灌南小学小学生上学的路，那些土头挡成这样很危险，本来拐弯处就要很慢很小心了，现在又堆积那堆土头，一个不小心就会有车辆刮擦或者接送小孩的摩托被刮！在此建议灌口镇政府派只铲车把堆积在道路上的土头清理走吧！不然安全隐患挺大的,关于井城村新铁路桥边的村道被土头垃圾占据车道的问题，我局灌口中队已跟镇政府相关部门沟通，镇相关部门已同意尽快处理。,2014/11/20 16:20
建议,建设局,2014/11/1 18:07,关于集美大道上的华侨大学前面人工湖改造问题的建议,最近集美区里面提出要用一百天左右改造集美区主要的城市道路的绿化景观，在集美大道上华侨大学教学楼前面一个人工湖，希望改造的时候考虑在人工湖边上做一下休闲木栈道，既能美化周边的景观环境，对人工湖安全防护也起很大的作用。周边也有小区的楼盘的业主，晚上可以做为休闲散步的好去处，毕竟集美大道作为集美区主要道路的形象代表。请相应的主管部分考虑一下意见,该人工湖位于华侨大学内，建议您向华侨大学相关部门反映。,2014/11/6 10:43
建议,侨英街道,2014/11/2 0:21,五月花拆迁问题的建议,在五月花附近有前占，在海德公园旁边有后按，在中央公园旁有东琏。这就是和谐社会的另一种表现方式吗？只要各部门卫生，环境管理好。城中村也是很好的景色。如果说真要拆迁可以，让开发商和我们自己协商，按照商品房赔偿安置大家，这就是大家的要求。,感谢您的建议。,2014/11/5 11:28
建议,公安分局,2014/11/3 15:23,灌口铁山西玛克对面依旧乱停车的投诉,灌口铁山西玛克对面依旧乱停车，停小车还好，每天晚上7点过后总会停3.4辆白色的箱型货车，车身太高，又刚好是在桥头，出村口要左转根本就看不到左边是否有车，万一刚好两辆车都开的快，那后果真的很严重，处罚好像也改不了他们乱停车的习惯，建议处罚金额大些，或者是直接通知车主到交警部门接受教育，，希望有关部门处理，谢谢,调查情况：接到群众反映问题，我所组织警力对该地点进行检查，发现该处确实存在群众反映的问题，我所立即对停放在该处的车辆进行处罚。,2014/11/10 15:49
建议,灌口镇,2014/11/3 23:57,灌口菜市场设计不合理的建议,灌口菜市场设计不合理，进口处到处卖海鲜等，地面有水，市民走过，经常弄得裤子鞋子都脏脏的，建议卖海鲜等有水的归口到一个角落里，对地面排水进行重新设计，给市民一个好的买菜环境。谢谢！,灌口菜市场由夏商集团管理，该问题建议向夏商集团反映。,2014/11/11 15:03
建议,公安分局,2014/11/4 16:33,锦园村口路段太堵的投诉,每天早上上班高峰和下班高峰期，锦园村口车流量大，且道路被路边的违章停车和小摊占用，导致堵塞。目前需要通过这个村口的车有大学康城小区、华雅花园、康城芳邻等小区，以及周边工厂的员工，住在锦园的外来人员等。建议政府部门想一想有没有什么好办法来解决这一带居民的交通堵塞的问题。,该信访件收到后，我所领导非常重视，经调查了解，此处路段只有双向四车道，加上周边多个小区，（康城小区、华雅花园、康城芳邻）的业主陆续入住，车流增大明显，且公交站的规划设置不合理，路边违章摆摊严重，造成该路段拥堵，为彻底改善这一路段拥堵，还是政府部门要规划道路通行条件。我所已联系道安办，建议他们对道路进行规划，且联系城管部门加大对违章摆摊的处治力度。在高峰时段，增派人员到场指导，疏导交通。,2014/11/12 16:08
建议,灌口镇,2014/11/4 21:08,关于对灌口镇**府在坑内村征地工作的建议,今天看了报纸才知道坑内村机械工业集中区二期道路工程已经通过了厦门市环保局的评估，集美区也拟定新建5条市政道路来满足该片区的建设需求，工程预计总投资为3.59亿元工期2015年1月—2016年6月底。修建道路是好事，就像我们国家领导人习主席说的要想富先修路，然而在看看时间表一年半的时间就得完成道路建设可谓是迫在眉急，而现如今该片区的征地情况一直处于停滞状态。为何镇政府在坑内村征地的工作上老是找不到突破口，原因在于现如今分管坑内村的领导班子乱作为，把征地工作的筹码都压在村长一个人的身上，所以底下的干部大家都不服，久而久之村里的所有干部面对征地工作都是消极对待或是不作为。就拿田塘绿道的征地来说吧，如果有各小组长的积极配合，也不会搞得像现在一样每逢填土方就有村民过来阻挠。现在村民大家都知道该绿道工程的征地赔偿不仅镇政府理赔一次，连村长个人都拿出现金30万来理赔鱼塘的部分设施，条件就是拿我们前山社的排污水管工程给村长做。而如今村民的钱也拿了，村长当时拍着胸脯对镇政府信口开河的大话也扑了个空。然而留下的后遗症就是二期征地剩下的大部分鱼塘还没拿到理赔设施费的村民要求镇政府等同田塘绿道的理赔方式来交易。事实证明一旦开头破了先例，后期的征地工作也就难度加大。这也是充分的反映出现如今分管坑内村的领导干部乱作为产生的后果，这样做无非是搬石头砸自己的脚。想要破解坑内村征地工作的难题，就必须先把坑内村的所有干部调解好，只要所有干部上下一心齐心协力的团结在一起，征地工作难的问题才能迎刃而解。希望镇政府多花点心思在坑内村的征地工作上，不要把私人的交情放到工作里，好好的为坑内村的开发建设出一份心力。,感谢网民对坑内村征地工作的建议，我们将继续依法依规认真做好各项工作，包括坑内村征地拆迁工作。,2014/11/14 16:28
建议,环保分局,2014/11/5 14:01,杏西和西滨一带化工气体污染严重的投诉,看了很多反应杏滨和杏西一带化工废气污染严重，环保局回复均为：该公司为美康化工，该公司已于8月14日停产，只剩下研发室进行研发，味道由研发室所散发。已责令该公司研发室在研发的时候关闭门窗。试问如果真的已经停产和单纯的研发还会味道那么重影响范围那么大吗？希望能环保局能从附近居民考虑让它彻底关闭或者搬迁，而不是关闭窗户！其实杏林都是早期的工厂，那些厂房设备都已经过时老化，对于有实力的应该让他们换个地方换新设备去发展，没有实力又污染的，是该关闭！政府也该升级杏林工业区了！,目前，我分局已对美康化工下达责令停产决定书，针对该决定，企业有三个月有效申述期，我分局并无强制权要求企业关闭或变迁，等三个月有效申述期过后，如果该企业继续生产，我分局将会把该案件移送法院强制执行或将其关闭。,2014/11/7 15:38
建议,建设局,2014/11/5 14:55,关于开通集美经岛内到翔安公交车的建议,你好～目前集美去翔安的公交车有790与791，790为北站发车，791为杏北.不管哪一班都是非常绕的，建议开通一班从杏北经岛内到翔安的公交车，这样可以大大减少时间，请建设局评估，谢谢。,1、跨区公交线路审批权在市运管处。,2014/11/12 11:34
建议,侨英中队,2014/11/6 16:11,海上五月花一期小区业主私占公摊违建的投诉,请侨英街道相关部门介入纠正东安北一里海上五月花一期小区业主私占公摊，违章使用搭盖行为，侨英街道东安北一里海上五月花一期小区，部分业主私占露台违章搭盖，还有部分业主占用小区楼道公摊，安置鞋柜，鞋架，放置私人物品等等，有些小区业主邻里甚至为此大打出手，搞得小区乌烟瘴气，怨声连绵。相关违规行为，经物业多次反复劝阻，协调未果，更多业主开始效仿占用公摊，严重影响小区次序，请侨英街道相关部门尽快介入处理，还小区一个公平、温馨、和谐的生活氛围。,经查，投诉人未能提供具体违法行为地址，我局侨英中队无法开展有针对性的活动，请投诉人提供具体的违法地址。,2014/11/20 16:08
建议,公安分局,2014/9/29 9:04,关于整治杏林营美路违章停车的建议,在杏林营美路违章停车多，特别是月美嘉园后门段，违章停车多，时有刮擦，行人路过危险，请交警多巡查，谢谢！,我局杏林所会加大对这一路段巡查查处。,2014/9/30 16:33
建议,杏林中队,2014/9/29 9:10,整治月美路悦美小区路段占道摆摊烧烤的建议,杏林月美路月美嘉园路段到了晚上有摆摊烧烤，把路面弄得很脏，也影响行人通过。经常有晚上出来散步和跑步的人通过非常不方便。希望城管能管管。,经查，杏林月美路月美嘉园路段夜间确实存在部分小摊贩占道经营行为。我局杏林中队于近日组织人员对该路段占道经营商贩进行纠正劝导并宣导相关法律法规。由于占道摊贩流动性强，执法人员将加强巡查力度，且占道摊贩多为夜间经营，目前中队夜间执法力量不足，未能实施强制行为。下一阶段，待人员配备齐全后将对该路段进行整治，确保该路段规范整洁有序。,2014/10/14 17:01
